2017.03.06 19:32	-55.924650
2017.03.06 19:38	-55.939650
2017.03.06 23:32	31.745350
2017.03.06 23:33	-57.438600
2017.03.06 23:33	-55.939650
2017.03.09 12:25	-55.939650
2017.03.11 12:09	-55.939650
2017.03.11 12:59	-55.990600
2017.03.12 19:17	-56.470250
2017.03.12 19:19	-56.657600
2017.03.12 21:28	-56.680100
2017.03.12 21:37	-56.575150
2017.03.12 21:40	-56.680000
2017.03.12 21:42	-56.691250
2017.03.12 22:00	-56.688700
2017.03.13 06:25	-58.187650
2017.03.13 06:30	-58.449950
2017.03.13 06:37	-58.452950
2017.03.13 15:06	-58.458950
2017.03.13 15:24	-58.460450
2017.03.13 16:45	-58.461200
2017.03.14 12:16	-58.323300
2017.03.14 12:31	-58.326350
2017.03.14 13:14	-58.333850
2017.03.14 18:43	-58.347350
2017.03.14 18:48	-58.345850
2017.03.15 12:13	-58.359350
2017.03.15 14:39	-58.375850
2017.03.15 20:58	-58.377350
2017.03.16 04:41	-58.384850
2017.03.19 12:57	-58.334750
2017.03.19 12:59	-58.346750
2017.03.19 13:22	-58.349750
2017.03.19 15:43	-58.358750
2017.03.19 17:08	-58.357950
2017.03.19 17:54	-58.361700
2017.03.19 19:47	-58.364700
2017.03.19 22:27	-58.368700
2017.03.20 00:19	-58.370750
2017.03.20 13:26	-59.050750
2017.03.20 13:27	-59.041700
2017.03.20 13:42	-59.043200
2017.03.20 15:48	-59.048200
2017.03.20 17:53	-59.051200
2017.03.20 20:15	-59.051050
2017.03.20 22:27	-59.050050
2017.03.21 12:41	-59.047500
2017.03.21 13:10	-59.048250
2017.03.21 13:11	-59.049750
2017.03.21 14:26	-59.049000
2017.03.21 16:42	-59.047500
2017.03.21 23:59	-59.045500
2017.03.22 02:00	-59.043500
2017.03.22 06:24	-59.045500
2017.03.22 09:05	-59.042800
2017.03.24 10:13	-59.030800
2017.03.24 22:41	-59.039800
2017.03.27 20:17	-59.017800
2017.03.27 21:01	-59.020800
2017.03.27 23:09	-59.023150
2017.03.28 03:35	-59.026600
2017.03.28 11:26	-59.027500
2017.03.28 16:03	-59.030500
2017.03.28 17:20	-59.032500
2018.05.23 21:16	NaN
2018.05.23 21:16	NaN
2018.05.23 21:16	NaN
2018.05.23 21:16	NaN
2018.05.23 21:16	NaN
2018.05.23 21:17	NaN
2018.05.23 21:17	NaN
2018.05.24 13:19	65.597750
2018.05.25 13:09	0.000000
2018.05.28 18:30	-76.284250
2018.05.30 15:35	-43.307100
2018.05.30 18:26	-37.453650
2018.05.31 13:43	-37.450000
2018.05.31 13:58	-37.459000
2018.06.22 16:48	-38.194900
2018.06.26 17:41	-38.194900
2018.06.26 19:32	-40.517350
2018.06.26 20:46	-40.521100
2018.06.27 16:48	-40.434300
2018.06.27 16:48	-40.434300
2018.06.27 16:48	-40.434300
2018.06.27 16:49	-40.434300
2018.06.27 16:49	-40.434300
2018.06.27 17:56	-40.521100
2018.06.29 13:39	-40.521100
2018.06.29 13:53	-40.512100
2018.06.29 13:54	-40.491100
2018.06.29 13:56	-40.501100
2018.06.29 13:56	-40.501100
2018.06.29 14:25	-40.501100
2018.06.29 15:03	-40.501100
2018.06.29 15:44	-39.441850
2019.01.16 16:39	-0.882650
2019.01.16 16:47	0.389350
2019.01.16 16:50	0.377350
2019.01.16 19:20	0.377350
2019.01.16 19:23	0.362350
2019.01.16 19:26	0.359350
2019.01.16 19:27	0.359350
2019.01.16 19:28	0.353350
2019.01.16 19:29	0.359350
2019.01.16 19:29	0.368350
2019.01.16 19:30	0.365400
2019.01.16 20:20	0.362450
2019.01.17 11:50	0.355700
2019.01.17 12:08	0.352700
2019.01.22 18:35	0.355100
2019.01.22 18:49	0.040900
2019.02.18 18:07	0.000200
2019.02.18 18:21	0.099150
2019.02.21 15:10	0.003750
2019.02.21 17:48	-0.003000
2019.02.22 17:31	0.896400
2019.02.22 17:34	0.902400
2019.03.06 18:15	0.087450
2019.03.06 18:31	0.087450
2019.03.06 18:31	0.087450
2019.03.06 21:08	-0.257300
2019.03.07 21:46	-0.283550
2019.03.08 10:08	28.000000
2019.03.08 15:54	-0.283550
2019.03.08 15:57	28.000000
2019.03.08 17:43	-0.283550
2019.03.08 20:31	-0.280550
2019.03.10 00:49	28.000000
2019.03.11 12:36	-0.280550
2019.03.13 17:41	-0.291050
2019.03.16 12:18	0.999950
2019.03.16 12:18	-0.272250
2019.03.16 13:00	-0.264750
2019.03.16 13:00	-0.264750
2019.03.16 13:00	-0.264750
2019.03.16 13:01	-0.272300
2019.03.16 13:01	-0.272250
2019.03.16 16:40	-0.267750
2019.03.16 20:05	28.000000
2019.03.16 21:05	-0.264750
2019.03.16 21:14	28.000000
2019.03.16 22:13	-0.264750
2019.03.17 12:39	-0.272250
2019.03.17 12:39	-0.272250
2019.03.17 12:39	-0.272250
2019.03.17 12:53	28.000000
2019.03.17 12:56	0.000000
2019.03.17 14:20	-0.272250
2019.03.17 17:28	-0.590000
2019.03.17 18:02	-0.290200
2019.03.17 18:08	-0.312750
2019.03.17 21:16	-0.300750
2019.03.18 11:03	-0.278250
2019.03.18 11:14	-0.288700
2019.05.03 14:18	-0.572650
2019.05.03 14:27	-15.562250
2019.05.03 14:27	-15.562250
2019.05.03 14:33	-0.272250
2019.05.03 17:48	59.686250
2019.05.06 19:16	-0.807650
2019.05.06 19:21	-0.593850
2019.05.06 19:29	1.670050
2019.05.06 19:32	1.653550
2019.05.07 20:00	1.679050
2019.05.07 20:24	1.679050
2019.05.07 20:34	1.700000
2019.05.07 20:35	1.653550
2019.05.10 11:49	1.985950
2019.05.10 12:10	1.950050
2019.05.14 15:30	1.890100
2019.05.14 16:30	32.000000
2019.05.14 16:33	54.503900
2019.05.14 17:17	54.959750
2019.05.14 17:31	54.769500
2019.05.15 10:06	54.769500
2019.05.15 10:12	54.769500
2019.05.15 17:26	54.769500
2019.05.30 15:15	55.616300
2019.07.11 16:47	1.563800
2019.07.15 12:11	1.563800
2019.07.15 12:21	1.653750
2019.07.15 12:30	1.637250
2019.07.15 14:01	1.626750
2019.07.15 18:36	1.617700
2019.07.16 09:26	1.607950
2019.07.16 19:21	1.598950
2019.07.29 23:26	1.613100
2019.07.29 23:35	1.590600
2019.07.29 23:43	1.598100
2019.07.30 10:24	1.592100
2019.07.30 10:58	1.601100
2019.07.30 11:02	1.604150
2019.07.30 19:15	1.602650
2019.07.30 19:43	1.602650
2019.07.30 20:12	1.602650
2019.07.31 09:03	1.962400
2019.07.31 09:05	1.953400
2019.07.31 09:20	121.000000
2019.07.31 09:45	1.953400
2019.07.31 09:46	121.000000
2019.07.31 14:03	1.953400
2019.07.31 16:43	1.602600
2019.08.01 11:49	1.302600
2019.08.01 12:07	1.602600
2019.08.01 14:51	3.119550
2019.08.01 15:57	3.119550
2019.08.01 16:22	3.104550
2019.08.01 22:21	3.112050
2019.08.02 10:17	3.123300
2019.08.02 10:18	3.112050
2019.08.02 14:16	55.370000
2019.08.02 14:39	55.370000
2019.08.02 14:44	55.730000
2019.08.02 15:45	56.299600
2019.08.02 15:48	56.307100
2019.08.02 15:50	115.250000
2019.08.02 15:58	56.307100
2019.08.02 16:16	115.250000
2019.08.02 18:01	56.307100
2019.08.02 18:36	56.303350
2019.08.02 18:39	115.250000
2019.08.02 22:03	56.303350
2019.08.02 22:09	56.295850
2019.08.03 13:12	56.293000
2019.08.03 13:13	115.250000
2019.08.05 19:37	90.000000
2019.08.05 20:42	15.051900
2019.08.05 20:58	20.580600
2019.08.05 21:03	20.370750
2019.08.05 21:05	20.400750
2019.08.06 14:38	24.000000
2019.08.06 14:39	20.400050
2019.08.06 15:06	20.400000
2019.08.06 16:31	7.059250
2019.08.06 16:38	20.399950
2019.08.06 16:38	12.755200
2019.08.06 16:45	12.680250
2019.08.06 17:46	12.750050
2019.08.06 18:15	14.848600
2019.08.06 18:31	14.848600
2019.08.06 18:59	28.878850
2019.08.06 18:59	28.878900
2019.08.06 19:03	28.908900
2019.08.06 19:16	28.908900
2019.08.06 21:00	28.555600
2019.08.06 21:12	29.440000
2019.08.06 21:27	29.919650
2019.08.06 21:38	29.649850
2019.08.07 11:37	29.589850
2019.08.07 11:37	29.589900
2019.08.07 12:07	29.485000
2019.08.07 13:31	29.574950
2019.08.17 14:12	-0.272250
2019.08.17 14:12	30.770650
2019.08.17 14:18	30.770600
2019.08.17 14:18	30.770600
2019.08.17 14:43	30.770800
2019.08.17 17:17	33.618850
2019.08.17 17:17	33.618850
2019.08.17 17:17	33.618850
2019.08.17 18:36	30.770000
2019.08.17 18:48	30.770000
2019.08.21 14:26	57.501200
2019.08.21 15:01	57.516200
2019.08.23 11:01	58.640400
2019.08.23 11:01	58.640400
2019.08.23 11:17	58.587950
2019.09.11 11:40	3.119550
2019.09.11 17:10	3.000000
2019.09.11 17:15	2.610300
2019.09.18 14:50	58.500000
2019.09.18 16:58	60.168950
2019.09.18 17:07	60.101500
2019.10.10 20:27	59.410000
2019.10.11 12:10	59.410000
2019.10.11 18:38	59.769750
2019.10.11 23:04	59.649850
2019.10.12 16:59	-145.000000
2019.10.14 08:21	59.649900
2019.10.16 17:20	59.350050
2019.10.16 17:24	59.305100
2019.10.16 17:38	59.305100
2019.10.17 13:31	NaN
2019.10.17 13:33	59.305100
2019.10.17 13:33	59.305100
2019.11.20 14:51	-35.868600
2019.11.20 15:46	-35.877600
2019.11.20 15:51	-35.840150
2019.11.20 18:36	-35.840150
2019.11.20 18:43	-35.840100
2019.11.22 19:42	22.656200
2019.11.22 20:06	21.606900
2019.11.22 20:09	21.621950
2019.12.04 15:15	20.260650
2019.12.04 15:16	20.260650
2019.12.04 17:28	20.260650
2019.12.04 18:10	20.245650
2019.12.12 13:58	-35.903600
2019.12.12 14:01	-35.374350
2019.12.12 14:03	-35.428650
2019.12.12 14:15	-35.439150
2019.12.12 14:16	-35.431650
2020.01.07 11:52	-35.431650
2020.01.07 11:53	-35.431650
2020.01.07 11:58	-50.421250
2020.01.07 11:59	-50.421250
2020.01.07 11:59	-35.429950
2020.01.07 11:59	-35.430000
2020.01.07 12:46	-35.430000
2020.01.07 12:53	-32.656900
2020.01.07 13:37	-32.664400
2020.01.07 13:37	-32.664400
2020.01.07 18:50	-32.686900
2020.01.07 18:51	-32.683900
2020.01.07 19:34	-32.691400
2020.01.09 11:53	23.000000
2020.01.09 11:53	23.000050
2020.01.09 12:05	23.149950
2020.01.10 14:45	23.150000
2020.01.11 15:59	24.510000
2020.01.11 16:50	25.034650
2020.01.11 17:01	24.884750
2020.01.11 17:05	24.929700
2020.01.13 11:24	-32.656900
2020.01.13 11:30	-32.664200
2020.01.13 11:30	-32.664400
2020.01.13 11:56	-32.658400
2020.01.28 14:48	-31.900000
2020.01.29 14:06	-31.916950
2020.01.29 15:15	-31.905750
2020.01.30 10:04	-31.905800
2020.01.31 09:47	-31.905800
2020.01.31 10:04	-31.905800
2020.01.31 10:17	-31.905800
2020.01.31 20:07	-31.905800
2020.01.31 20:25	-31.915550
2020.02.01 11:45	-31.911800
2020.02.01 19:42	-31.908800
2020.02.10 15:20	-31.908750
2020.02.11 15:30	-31.891400
2020.02.11 15:33	-31.921350
2020.02.12 15:07	-31.921400
2020.02.12 15:22	-31.906400
2020.02.12 15:49	-31.921400
2020.02.13 12:37	-14.162100
2020.02.13 12:38	-31.921400
2020.02.13 14:57	-31.906400
2020.02.18 16:48	-31.921450
2020.02.18 17:01	-31.930450
2020.02.18 21:41	-31.937950
2020.02.19 16:34	-31.937950
2020.02.19 16:43	-31.949950
2020.02.20 09:06	-31.965000
2020.02.20 09:06	-31.965000
2020.02.20 09:06	-31.964950
2020.02.20 09:22	-31.942500
2020.02.20 09:22	-31.942450
2020.02.20 09:22	-31.942450
2020.02.20 09:26	-31.933450
2020.02.20 09:26	-31.933450
2020.02.20 09:26	-31.936450
2020.02.20 09:38	-31.957450
2020.02.20 09:38	-31.950050
2020.02.20 09:38	-31.950000
2020.02.20 09:38	-31.949950
2020.02.20 09:41	-31.934950
2020.02.20 09:41	-31.934950
2020.02.21 13:57	-31.950050
2020.02.21 13:57	-31.950000
2020.02.21 14:00	-31.943950
2020.02.21 14:00	-31.944000
2020.03.02 14:59	-31.933500
2020.03.02 15:13	-31.896050
2020.03.02 15:15	-31.899050
